Timestamp,Ax,Ay,Az,Gx,Gy,Gz
14:57:37.515696,0.01,1.89,1.89,-181.71,-78.51,433.32
14:57:37.617040,0.76,1.69,1.69,-50.70,194.12,536.52
14:57:37.722584,0.85,0.82,0.82,199.54,259.85,-138.69
14:57:37.829466,0.76,1.01,1.01,505.49,153.35,-665.12
14:57:37.932458,0.14,1.49,1.49,171.86,403.02,-814.91
14:57:38.033822,0.00,1.54,1.54,170.98,141.19,-463.23
14:57:38.140619,0.35,1.53,1.53,-40.46,-375.43,350.43
14:57:38.242619,-0.33,1.36,1.36,-1.34,-785.12,303.60
14:57:38.349767,-0.16,1.46,1.46,-222.04,361.49,279.54
14:57:38.452232,0.26,1.60,1.60,-96.28,300.30,230.30
14:57:38.555370,0.26,1.62,1.62,-42.50,106.04,201.71
14:57:38.661421,0.46,1.63,1.63,-68.20,48.17,253.54
14:57:38.767262,0.27,1.75,1.75,-130.03,-64.15,339.63
14:57:38.871257,0.08,2.15,2.15,-135.95,224.18,591.22
14:57:38.972654,1.27,1.55,1.55,-51.62,331.98,136.65
14:57:39.078745,0.65,0.76,0.76,396.98,140.34,-457.38
14:57:39.181254,1.29,1.51,1.51,189.05,419.66,-999.02
14:57:39.287247,0.75,1.80,1.80,127.90,225.64,-598.23
14:57:39.390112,0.05,1.62,1.62,-154.21,222.90,295.06
14:57:39.496567,0.81,1.34,1.34,-116.89,-522.68,272.62
14:57:39.594556,0.22,1.61,1.61,86.59,15.34,163.75
14:57:39.701612,0.33,1.59,1.59,-49.66,104.54,123.11
14:57:39.807780,0.22,1.58,1.58,-58.93,154.36,146.89
14:57:39.910674,0.30,1.65,1.65,-82.29,132.99,173.51
14:57:40.016235,0.23,1.66,1.66,-161.62,50.43,324.76
14:57:40.119196,0.01,1.88,1.88,-159.18,99.45,517.47
14:57:40.220978,1.03,1.25,1.25,4.33,631.28,449.70
14:57:40.328405,0.70,0.88,0.88,371.34,517.41,-198.99
14:57:40.434434,0.64,1.20,1.20,560.34,357.65,-731.49
14:57:40.536956,0.32,1.72,1.72,246.62,679.42,-834.60
14:57:40.639279,0.12,1.70,1.70,-210.85,302.44,298.96
14:57:40.746630,0.03,2.01,2.01,-15.15,-360.18,244.82
14:57:40.848989,0.25,1.62,1.62,-170.12,415.03,292.74
14:57:40.954077,0.33,1.68,1.68,-60.18,175.70,159.51
14:57:41.057244,0.14,1.57,1.57,-108.08,175.03,174.42
14:57:41.159848,0.31,1.61,1.61,-101.55,70.12,220.00
14:57:41.266025,0.20,1.67,1.67,-135.09,-20.58,340.61
14:57:41.372525,0.04,2.05,2.05,-120.27,149.12,589.79
14:57:41.471269,1.26,1.47,1.47,4.94,981.04,445.95
14:57:41.578135,0.59,1.00,1.00,355.43,227.62,-415.98
14:57:41.683621,1.05,1.73,1.73,146.22,608.66,-854.02
14:57:41.787415,0.47,0.89,0.89,688.93,39.30,-548.81
14:57:41.892941,0.34,1.51,1.51,-191.10,368.63,326.28
14:57:41.995634,0.23,1.52,1.52,84.45,-518.02,286.77
14:57:42.101432,0.03,1.46,1.46,-170.70,256.37,240.82
14:57:42.204543,0.33,1.61,1.61,-104.51,233.54,190.30
14:57:42.306708,0.32,1.64,1.64,-51.80,116.37,176.19
14:57:42.409425,0.29,1.69,1.69,-91.01,68.48,204.33
14:57:42.515637,0.25,1.78,1.78,-222.71,85.40,419.54
14:57:42.621659,-0.12,1.92,1.92,-292.90,172.50,605.70
14:57:42.725154,0.96,1.31,1.31,-130.76,330.34,127.80
14:57:42.826883,0.67,0.82,0.82,392.59,46.80,-416.89
14:57:42.933166,0.74,1.42,1.42,451.34,-49.33,-999.02
14:57:43.039735,0.21,1.76,1.76,161.19,217.71,-717.01
14:57:43.142204,0.29,1.60,1.60,-55.85,-200.98,478.51
14:57:43.244773,1.87,1.36,1.36,326.13,-439.76,434.54
14:57:43.351260,0.48,1.65,1.65,170.03,-235.37,137.80
14:57:43.452776,0.31,1.52,1.52,-51.86,-20.43,135.91
14:57:43.555577,0.32,1.58,1.58,-67.93,57.16,203.38
14:57:43.662658,0.12,1.74,1.74,-122.10,-57.35,310.18
14:57:43.764953,0.01,2.13,2.13,-240.61,77.47,521.25
14:57:43.871559,1.24,1.49,1.49,61.01,306.31,340.85
14:57:43.977619,0.73,0.99,0.99,379.76,395.21,-304.70
14:57:44.080137,0.96,1.53,1.53,592.90,138.29,-884.18
14:57:44.182410,0.07,1.91,1.91,441.62,436.86,-770.24
14:57:44.289682,0.12,1.61,1.61,-230.03,40.73,355.06
14:57:44.391641,1.05,1.42,1.42,56.13,-999.02,303.23
14:57:44.498946,0.02,1.37,1.37,-112.44,58.57,268.23
14:57:44.600347,0.33,1.58,1.58,-96.98,233.26,221.77
14:57:44.703163,0.41,1.57,1.57,-49.36,136.86,180.34
14:57:44.808980,0.50,1.67,1.67,-91.71,71.13,244.79
14:57:44.915938,0.07,1.66,1.66,-204.42,108.75,367.35
14:57:45.017591,0.70,1.74,1.74,-133.02,260.37,633.96
14:57:45.120607,0.74,0.92,0.92,213.81,938.23,21.80
14:57:45.227456,0.91,1.38,1.38,724.91,365.98,-606.25
14:57:45.329397,0.36,1.58,1.58,474.45,605.55,-761.34
14:57:45.436666,0.17,1.43,1.43,-318.11,314.91,-452.38
14:57:45.540422,-0.37,1.42,1.42,39.57,176.22,173.08
14:57:45.641391,1.32,1.50,1.50,42.47,-133.20,270.40
14:57:45.747047,0.36,1.64,1.64,106.01,-219.76,107.80
14:57:45.849923,0.06,1.55,1.55,-66.49,37.84,112.93
14:57:45.956686,0.18,1.59,1.59,-104.91,47.10,192.68
14:57:46.058991,0.25,1.65,1.65,-139.76,65.37,299.88
14:57:46.165115,-0.16,1.95,1.95,-188.05,-34.54,517.20
14:57:46.267962,1.02,1.29,1.29,-172.29,789.24,633.29
14:57:46.374275,0.55,0.83,0.83,320.58,577.01,-148.96
14:57:46.476762,0.77,1.25,1.25,667.80,9.88,-806.55
14:57:46.583794,-0.14,1.58,1.58,302.74,249.97,-865.52
14:57:46.686012,0.10,1.74,1.74,-117.77,130.37,251.43
14:57:46.791506,0.39,1.79,1.79,-214.30,-674.05,417.44
14:57:46.893825,0.03,1.48,1.48,-153.11,354.70,321.25
14:57:46.996472,0.39,1.69,1.69,-52.20,197.71,223.05
14:57:47.103294,0.35,1.64,1.64,-87.07,113.90,197.99
14:57:47.205594,0.43,1.67,1.67,-99.48,21.16,241.74
14:57:47.311783,-0.06,1.93,1.93,-237.93,-18.05,441.34
14:57:47.414474,0.55,1.60,1.60,-161.28,271.74,658.66
14:57:47.517216,0.68,0.91,0.91,271.43,178.05,-63.69
14:57:47.623796,0.81,1.03,1.03,528.75,37.99,-738.29
14:57:47.726268,0.36,1.41,1.41,220.79,630.21,-879.45
14:57:47.832938,-0.08,1.60,1.60,112.23,4.42,-136.52
14:57:47.935090,-1.48,1.03,1.03,-227.13,-13.57,-8.14
14:57:48.041208,0.48,1.94,1.94,-121.01,362.93,226.31
14:57:48.143257,0.52,1.67,1.67,-82.38,134.76,199.63
14:57:48.246162,0.34,1.62,1.62,-40.95,72.07,137.16
14:57:48.349013,0.39,1.62,1.62,-81.40,47.10,228.90
14:57:48.455595,0.29,1.69,1.69,-117.41,27.32,281.10
14:57:48.561593,0.07,2.09,2.09,-173.05,120.03,461.43
14:57:48.664046,0.92,1.33,1.33,-196.07,431.31,487.84
14:57:48.770325,0.84,0.76,0.76,397.62,476.80,-115.15
14:57:48.873306,0.80,1.15,1.15,750.37,468.14,-761.59
14:57:48.978899,0.30,1.81,1.81,332.20,333.20,-880.79
14:57:49.081879,-0.41,1.62,1.62,22.84,236.68,102.20
14:57:49.188479,-0.08,2.22,2.22,-38.57,-150.27,300.64
14:57:49.290646,0.70,1.73,1.73,-125.95,460.46,301.62
14:57:49.393133,0.59,1.76,1.76,-25.00,93.02,157.29
14:57:49.498822,0.39,1.63,1.63,-65.21,116.89,135.03
14:57:49.602231,0.35,1.58,1.58,-73.11,63.72,168.11
14:57:49.708312,0.22,1.67,1.67,-120.46,185.37,299.66
14:57:49.810543,-0.11,1.94,1.94,-65.30,60.73,481.74
14:57:49.913823,0.93,1.52,1.52,-46.95,633.69,624.45
14:57:50.019837,0.51,0.99,0.99,365.09,740.61,-391.80
14:57:50.122563,0.95,1.37,1.37,338.66,819.09,-906.80
14:57:50.229489,0.07,2.14,2.14,296.22,-219.21,-902.38
14:57:50.331457,0.04,1.53,1.53,-314.09,273.54,448.78
14:57:50.437648,0.18,2.25,2.25,-62.53,-293.72,274.36
14:57:50.540069,0.53,1.82,1.82,-121.59,495.03,350.58
14:57:50.642316,0.69,1.73,1.73,-16.31,-31.10,195.03
14:57:50.748966,0.44,1.60,1.60,-46.68,-90.88,156.40
14:57:50.850763,0.42,1.71,1.71,-58.57,-38.29,205.30
14:57:50.956942,0.10,1.71,1.71,-118.69,-49.82,328.14
14:57:51.064239,-0.28,2.31,2.31,-167.87,166.95,615.30
14:57:51.166803,1.17,1.38,1.38,-21.92,501.49,245.49
14:57:51.269579,0.73,0.86,0.86,531.01,127.07,-579.57
14:57:51.374750,0.52,1.43,1.43,223.72,633.78,-883.02
14:57:51.479051,0.23,1.68,1.68,175.03,-54.33,-600.40
14:57:51.581209,0.42,1.35,1.35,31.92,-156.49,309.36
14:57:51.687047,0.87,1.67,1.67,132.20,-429.63,327.59
14:57:51.789911,0.14,1.46,1.46,101.62,-298.02,172.99
14:57:51.895996,0.19,1.47,1.47,-100.21,71.40,175.58
14:57:51.998816,0.37,1.59,1.59,-95.85,130.37,247.32
14:57:52.104060,0.20,1.66,1.66,-121.71,44.54,300.95
14:57:52.207073,0.06,2.21,2.21,-213.08,103.48,502.93
14:57:52.314277,1.21,1.10,1.10,-118.78,448.51,402.68
14:57:52.415845,0.97,0.77,0.77,318.11,581.37,-200.15
14:57:52.522753,0.60,1.21,1.21,439.76,496.95,-696.55
14:57:52.624335,0.33,1.88,1.88,405.88,98.90,-789.09
14:57:52.727554,-0.01,1.61,1.61,-66.01,482.13,150.55
14:57:52.834326,-0.28,1.74,1.74,187.29,-298.14,25.06
14:57:52.936610,0.65,1.66,1.66,-100.27,295.18,305.43
14:57:53.038573,0.56,1.72,1.72,-9.05,86.95,162.53
14:57:53.141167,0.34,1.60,1.60,-6.10,24.57,117.59
14:57:53.247038,0.32,1.61,1.61,-75.43,42.56,188.51
14:57:53.353323,0.55,1.65,1.65,-70.30,94.02,227.56
14:57:53.456639,0.39,1.68,1.68,-104.27,98.81,285.95
14:57:53.563375,0.11,2.02,2.02,-101.95,136.49,465.58
14:57:53.665312,1.10,1.49,1.49,60.03,510.34,329.79
14:57:53.771959,0.81,0.97,0.97,383.29,719.48,-174.85
14:57:53.874302,0.89,1.33,1.33,694.54,305.88,-745.27
14:57:53.981066,0.03,1.69,1.69,300.21,446.83,-805.95
14:57:54.079799,0.06,1.56,1.56,-56.71,252.23,5.43
14:57:54.185301,-0.67,1.38,1.38,107.77,-87.62,-4.91
14:57:54.292200,1.45,1.74,1.74,226.49,-189.70,189.79
14:57:54.394755,0.27,1.68,1.68,50.55,-132.77,120.70
14:57:54.501026,0.28,1.59,1.59,-40.91,-64.42,111.22
14:57:54.602945,0.27,1.60,1.60,-103.51,29.45,201.80
14:57:54.706013,0.12,1.62,1.62,-223.20,43.90,349.70
14:57:54.812508,0.17,2.11,2.11,-162.53,79.15,675.91
14:57:54.914532,0.76,1.05,1.05,260.73,599.88,265.73
14:57:55.021151,0.66,1.05,1.05,426.43,422.53,-357.56
14:57:55.123787,0.47,1.33,1.33,262.04,252.38,-781.89
14:57:55.230651,0.10,1.85,1.85,92.68,375.34,-558.14
14:57:55.332841,0.21,1.55,1.55,-213.17,94.27,341.43
14:57:55.439548,-0.18,1.71,1.71,-118.54,-596.68,275.73
14:57:55.541633,0.31,1.68,1.68,-190.70,325.61,273.75
14:57:55.643499,0.36,1.64,1.64,-69.18,134.94,196.34
14:57:55.749852,0.27,1.60,1.60,-76.83,69.63,171.65
14:57:55.852898,0.31,1.65,1.65,-101.10,13.05,209.18
14:57:55.961984,0.23,1.67,1.67,-178.99,-24.36,376.95
14:57:56.062442,0.23,2.09,2.09,-174.18,63.99,598.32
14:57:56.166982,1.06,1.49,1.49,-10.49,197.62,154.57
14:57:56.271545,0.86,0.91,0.91,348.26,93.96,-423.32
14:57:56.377217,0.84,1.48,1.48,206.31,533.23,-724.02
14:57:56.479198,0.31,1.91,1.91,325.79,9.70,-774.27
14:57:56.585972,-0.08,1.67,1.67,-52.50,121.74,127.56
14:57:56.688517,0.27,1.85,1.85,-134.76,-400.27,366.59
14:57:56.794288,0.45,1.55,1.55,-279.27,404.42,277.50
14:57:56.896687,0.41,1.71,1.71,-68.20,243.17,145.61
14:57:56.999359,0.25,1.60,1.60,-41.52,73.41,115.18
14:57:57.105904,0.37,1.63,1.63,-51.25,-34.76,132.77
14:57:57.207779,0.25,1.62,1.62,-82.20,-6.77,179.18
14:57:57.311212,0.13,1.83,1.83,-210.37,19.24,366.10
14:57:57.417119,0.25,1.88,1.88,-77.53,264.73,736.40
14:57:57.519772,0.85,0.98,0.98,154.48,362.53,179.76
14:57:57.626427,0.83,0.80,0.80,448.20,262.87,-473.41
14:57:57.729439,0.81,1.63,1.63,107.38,552.44,-875.12
14:57:57.835520,0.37,1.87,1.87,101.59,243.96,-362.84
14:57:57.938325,0.01,1.53,1.53,-209.79,446.80,523.87
14:57:58.043610,1.45,1.67,1.67,141.22,-297.23,349.51
14:57:58.142128,0.42,1.69,1.69,49.51,52.07,152.96
14:57:58.249409,0.31,1.59,1.59,-15.03,140.03,88.26
14:57:58.355752,0.20,1.61,1.61,-46.92,117.62,129.12
14:57:58.459047,0.14,1.64,1.64,-103.75,69.24,188.63
14:57:58.565227,0.21,1.62,1.62,-231.65,32.96,369.91
14:57:58.666976,0.33,1.78,1.78,-52.16,173.72,672.65
14:57:58.773716,0.46,0.82,0.82,285.24,940.46,244.94
14:57:58.875763,0.71,1.07,1.07,496.28,240.76,-542.20
14:57:58.982312,0.21,1.45,1.45,245.40,580.24,-793.69
14:57:59.085030,0.21,1.72,1.72,-128.32,175.88,-463.05
14:57:59.191003,0.35,1.34,1.34,-143.23,-221.46,381.28
14:57:59.292881,-0.09,1.42,1.42,-72.35,-275.55,348.08
14:57:59.395991,0.29,1.62,1.62,-83.48,287.50,213.75
14:57:59.502679,0.32,1.67,1.67,-27.77,215.70,163.41
14:57:59.605561,0.27,1.62,1.62,-85.61,112.41,158.38
14:57:59.707667,0.46,1.63,1.63,-59.63,3.14,153.38
14:57:59.814081,0.17,1.67,1.67,-94.33,-28.60,213.66
14:57:59.920645,-0.01,1.80,1.80,-211.52,-21.92,415.91
14:58:00.022844,0.52,1.93,1.93,-80.76,240.73,677.77
14:58:00.124770,1.15,0.80,0.80,92.84,150.06,15.88
14:58:00.232394,0.84,0.79,0.79,490.67,85.64,-629.33
14:58:00.334620,0.66,1.71,1.71,-10.03,749.30,-946.10
14:58:00.440904,-0.15,1.46,1.46,-50.34,312.62,-325.55
14:58:00.542890,0.24,1.42,1.42,-100.70,-244.24,484.85
14:58:00.649625,-0.10,1.77,1.77,74.57,-997.53,327.47
14:58:00.752672,-0.13,1.53,1.53,-203.72,230.46,238.11
14:58:00.854728,0.17,1.54,1.54,-43.35,150.85,145.03
14:58:00.960133,0.21,1.60,1.60,-62.80,89.54,166.16
14:58:01.063796,0.35,1.63,1.63,-75.15,36.19,221.28
14:58:01.170138,0.33,1.75,1.75,-146.55,68.96,394.51
14:58:01.275415,-0.09,1.88,1.88,-188.41,369.39,539.18
14:58:01.374047,1.15,1.32,1.32,30.46,687.56,214.73
14:58:01.481475,0.65,0.83,0.83,396.95,443.69,-344.12
14:58:01.584192,0.95,1.57,1.57,478.60,53.99,-944.94
14:58:01.689451,0.37,2.05,2.05,88.32,246.52,-600.70
14:58:01.796548,-0.29,1.55,1.55,-162.13,172.53,406.28
14:58:01.899178,1.31,1.58,1.58,168.26,-206.98,268.51
14:58:02.001269,0.38,1.68,1.68,49.76,-117.26,136.01
14:58:02.104365,0.26,1.57,1.57,-13.90,51.19,82.32
14:58:02.210196,0.26,1.63,1.63,-80.82,170.85,127.77
14:58:02.316870,0.05,1.60,1.60,-153.38,134.42,244.79
14:58:02.419907,0.65,1.83,1.83,-109.15,168.90,449.76
14:58:02.526803,0.95,1.44,1.44,-127.01,938.51,635.79
14:58:02.628099,0.78,0.95,0.95,401.22,620.09,-149.42
14:58:02.730316,0.72,1.39,1.39,355.91,609.73,-427.71
14:58:02.837296,0.26,1.65,1.65,130.49,767.47,-316.16
14:58:02.943624,-0.68,1.76,1.76,-115.67,-379.45,223.96
14:58:03.045411,0.52,1.88,1.88,-26.31,569.91,236.25
14:58:03.148163,0.49,1.53,1.53,254.57,116.68,185.12
14:58:03.250767,0.34,1.59,1.59,-66.65,84.85,-9.15
14:58:03.357018,0.31,1.61,1.61,-69.91,43.57,-17.50
14:58:03.459680,0.18,1.62,1.62,-76.28,51.98,5.40
14:58:03.562172,0.33,1.52,1.52,-45.82,26.07,19.97
14:58:03.668148,0.31,1.59,1.59,-73.05,1.86,-21.52
14:58:03.770521,0.27,1.54,1.54,-41.83,-6.49,-25.43
14:58:03.877968,0.21,1.53,1.53,-16.34,19.60,-10.24
14:58:03.980202,0.24,1.55,1.55,-3.38,-12.35,-1.77
14:58:04.081921,0.26,1.55,1.55,-6.59,19.48,6.92
14:58:04.184710,0.26,1.55,1.55,5.21,12.10,14.97
14:58:04.287292,0.27,1.57,1.57,5.52,15.40,13.84
14:58:04.393950,0.24,1.56,1.56,9.79,15.91,11.37
14:58:04.495990,0.27,1.57,1.57,11.74,1.19,12.32
14:58:04.598148,0.29,1.57,1.57,8.69,11.16,7.59
14:58:04.704439,0.25,1.57,1.57,8.41,13.38,4.48
14:58:04.806669,0.29,1.58,1.58,5.18,-7.74,0.27
14:58:04.913760,0.30,1.59,1.59,13.45,7.35,-10.49
14:58:05.016182,0.26,1.58,1.58,9.30,8.63,-12.26
14:58:05.122375,0.24,1.57,1.57,3.78,-5.82,-8.75
14:58:05.224423,0.28,1.57,1.57,4.73,13.32,-5.98
14:58:05.327331,0.24,1.57,1.57,1.07,12.71,-6.68
14:58:05.433866,0.24,1.58,1.58,0.03,1.01,-0.49
14:58:05.536194,0.27,1.57,1.57,3.23,-1.71,0.49
14:58:05.638816,0.26,1.57,1.57,3.75,0.46,-0.95
14:58:05.744891,0.26,1.58,1.58,1.68,0.40,-0.91
14:58:05.847262,0.25,1.58,1.58,1.52,-1.59,0.82
14:58:05.950173,0.26,1.58,1.58,1.62,0.40,0.64
14:58:06.055943,0.26,1.58,1.58,-0.27,3.23,0.00
14:58:06.158897,0.27,1.57,1.57,-0.37,2.20,-1.07
14:58:06.264842,0.26,1.58,1.58,-1.22,1.80,0.64
14:58:06.367376,0.26,1.58,1.58,-1.65,5.98,1.62
14:58:06.470776,0.27,1.58,1.58,-1.40,3.54,0.79
14:58:06.576444,0.26,1.58,1.58,-2.07,5.34,-1.16
14:58:06.679155,0.26,1.58,1.58,-2.13,7.96,-0.85
14:58:06.782194,0.25,1.58,1.58,-1.68,7.71,0.27
14:58:06.887919,0.26,1.58,1.58,0.06,10.03,0.76
14:58:06.990060,0.24,1.58,1.58,2.32,1.74,1.40
14:58:07.096293,0.27,1.58,1.58,0.34,5.37,-0.03
14:58:07.198990,0.27,1.58,1.58,0.43,5.76,-1.25
14:58:07.301502,0.26,1.59,1.59,3.69,9.30,0.34
14:58:07.404281,0.26,1.58,1.58,2.13,7.44,0.15
14:58:07.510481,0.26,1.58,1.58,1.16,3.90,0.52
14:58:07.612967,0.27,1.58,1.58,1.80,5.88,0.58
14:58:07.719216,0.26,1.59,1.59,1.43,5.15,0.03
14:58:07.821920,0.26,1.59,1.59,0.09,2.20,1.77
14:58:07.927541,0.27,1.59,1.59,-0.95,2.07,1.80
14:58:08.030406,0.27,1.59,1.59,-0.03,3.17,0.73
14:58:08.136369,0.26,1.59,1.59,-1.68,5.09,-0.06
14:58:08.239710,0.27,1.59,1.59,-1.71,3.45,2.29
14:58:08.341865,0.27,1.58,1.58,-4.51,2.04,2.87
14:58:08.444361,0.28,1.58,1.58,-4.18,3.48,1.92
14:58:08.550718,0.27,1.59,1.59,-5.15,7.10,2.07
14:58:08.653559,0.27,1.59,1.59,-3.45,1.83,0.40
14:58:08.759719,0.27,1.59,1.59,-3.29,2.99,1.52
14:58:08.861307,0.28,1.59,1.59,-4.24,3.81,1.52
14:58:08.964832,0.27,1.59,1.59,-2.80,2.68,0.64
14:58:09.071253,0.27,1.58,1.58,-2.10,3.48,-0.30
14:58:09.174288,0.28,1.58,1.58,-2.26,4.70,0.64
14:58:09.275468,0.27,1.59,1.59,-1.65,3.69,1.04
14:58:09.382017,0.28,1.58,1.58,-1.52,4.97,-0.03
